"No. linea - archivo original","No. linea - archivo registros erroneos","No. columna","Nombre Columna","detalle error"
1304,1304,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1305,1305,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1306,1306,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1307,1307,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1308,1308,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1309,1309,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1310,1310,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1311,1311,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1312,1312,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1313,1313,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1314,1314,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1315,1315,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1316,1316,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1317,1317,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1318,1318,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1319,1319,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1320,1320,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1321,1321,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1322,1322,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1323,1323,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1324,1324,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1325,1325,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1325,1325,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1326,1326,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1326,1326,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1327,1327,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1328,1328,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1329,1329,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1330,1330,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1331,1331,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1332,1332,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1333,1333,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1334,1334,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1335,1335,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1336,1336,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1337,1337,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1338,1338,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1339,1339,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1340,1340,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1341,1341,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1342,1342,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1343,1343,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1344,1344,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1345,1345,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1346,1346,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1347,1347,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1348,1348,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1349,1349,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1350,1350,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1351,1351,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1352,1352,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1353,1353,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1354,1354,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1355,1355,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1356,1356,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1357,1357,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1358,1358,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1359,1359,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1360,1360,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1361,1361,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1362,1362,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1363,1363,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1364,1364,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1365,1365,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1366,1366,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1367,1367,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1368,1368,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1369,1369,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1370,1370,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1371,1371,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1372,1372,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1373,1373,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1374,1374,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1375,1375,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1376,1376,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1377,1377,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1378,1378,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1379,1379,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1380,1380,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1381,1381,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1382,1382,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1383,1383,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1384,1384,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1385,1385,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1386,1386,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1387,1387,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1388,1388,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1389,1389,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1390,1390,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1391,1391,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1392,1392,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1393,1393,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1394,1394,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1395,1395,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1396,1396,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1397,1397,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1398,1398,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1399,1399,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1400,1400,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1401,1401,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1402,1402,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1403,1403,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1404,1404,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1404,1404,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1405,1405,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1405,1405,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1406,1406,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1406,1406,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1407,1407,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1407,1407,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1408,1408,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1408,1408,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1409,1409,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1409,1409,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1410,1410,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1410,1410,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1411,1411,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1411,1411,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1412,1412,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1412,1412,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1413,1413,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1413,1413,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1414,1414,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1414,1414,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1415,1415,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1415,1415,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1416,1416,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1416,1416,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1417,1417,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1417,1417,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1418,1418,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1418,1418,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1419,1419,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1419,1419,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1420,1420,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1420,1420,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1421,1421,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1421,1421,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1422,1422,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1422,1422,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1423,1423,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1423,1423,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1424,1424,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1424,1424,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1425,1425,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1425,1425,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1426,1426,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1426,1426,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1427,1427,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1427,1427,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1428,1428,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1428,1428,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1429,1429,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1429,1429,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1430,1430,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1430,1430,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1431,1431,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1431,1431,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1432,1432,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1432,1432,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1433,1433,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1433,1433,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1434,1434,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1434,1434,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1435,1435,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1435,1435,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1436,1436,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1436,1436,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1437,1437,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1437,1437,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1438,1438,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1438,1438,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1439,1439,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1439,1439,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1440,1440,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1440,1440,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1441,1441,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1441,1441,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1442,1442,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1443,1443,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1444,1444,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1445,1445,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1446,1446,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1447,1447,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1448,1448,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1449,1449,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1450,1450,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1451,1451,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1452,1452,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1453,1453,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1454,1454,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1455,1455,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1456,1456,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1457,1457,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1458,1458,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1459,1459,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1460,1460,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1461,1461,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1462,1462,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1463,1463,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1464,1464,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1465,1465,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1466,1466,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1467,1467,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1467,1467,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1468,1468,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1468,1468,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1469,1469,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1470,1470,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1471,1471,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1472,1472,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1473,1473,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1474,1474,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1475,1475,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1476,1476,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1477,1477,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1478,1478,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1479,1479,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1480,1480,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1481,1481,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1482,1482,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1483,1483,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1484,1484,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1485,1485,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1486,1486,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1487,1487,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1488,1488,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1489,1489,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1490,1490,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1491,1491,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1492,1492,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1493,1493,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1494,1494,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1495,1495,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1496,1496,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1497,1497,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1498,1498,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1499,1499,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1500,1500,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1501,1501,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1502,1502,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1503,1503,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1504,1504,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1505,1505,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1506,1506,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1507,1507,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1508,1508,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1509,1509,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1510,1510,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1511,1511,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1512,1512,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1513,1513,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1514,1514,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1514,1514,2,username,"El campo no correponde a un username en la tabla usarios Ases."
1515,1515,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1516,1516,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1517,1517,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1518,1518,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1519,1519,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1520,1520,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1521,1521,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1522,1522,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1523,1523,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1524,1524,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1525,1525,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1526,1526,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1527,1527,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1528,1528,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1529,1529,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1530,1530,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1531,1531,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1532,1532,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1533,1533,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1534,1534,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1535,1535,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1536,1536,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1537,1537,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1538,1538,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1539,1539,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1540,1540,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1541,1541,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1542,1542,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1543,1543,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1544,1544,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1545,1545,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1546,1546,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1547,1547,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1548,1548,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1549,1549,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1550,1550,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1551,1551,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1552,1552,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1553,1553,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1554,1554,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1555,1555,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1556,1556,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1557,1557,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1558,1558,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1559,1559,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1560,1560,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1561,1561,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1562,1562,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1563,1563,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1564,1564,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1565,1565,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1566,1566,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1567,1567,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1568,1568,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1569,1569,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1570,1570,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1571,1571,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1572,1572,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1573,1573,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1574,1574,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1575,1575,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1576,1576,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1577,1577,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1578,1578,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1579,1579,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1580,1580,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1581,1581,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1582,1582,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1583,1583,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1584,1584,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1585,1585,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1586,1586,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1587,1587,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1588,1588,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1589,1589,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1590,1590,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1591,1591,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1592,1592,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1593,1593,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1594,1594,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1595,1595,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1596,1596,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1597,1597,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1598,1598,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1599,1599,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1600,1600,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1601,1601,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1602,1602,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1603,1603,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1604,1604,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1605,1605,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1606,1606,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1607,1607,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1608,1608,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1609,1609,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1610,1610,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1611,1611,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1612,1612,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1613,1613,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1614,1614,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
1615,1615,1,seguimientoid,"El campo no corresponde  aun id en la tabla seguimiento."
